user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,user_id_clean,kyc_status_clean,risk_segment_clean,pan_clean,missing_pan_flag,invalid_pan_flag,aadhaar_clean,missing_aadhaar_flag,masked_aadhaar_flag,invalid_aadhaar_flag,date_of_birth_clean,missing_dob_flag,invalid_dob_flag,monthly_income_clean,missing_income_flag,negative_income_flag,invalid_income_flag,signup_timestamp_clean,missing_signup_timestamp_flag,future_signup_flag,city_clean,state_clean,occupation_clean,full_name_clean,kyc_status_conflict_flag,name_conflict_flag,pan_conflict_flag,aadhaar_conflict_flag,dob_conflict_flag,identity_conflict_score,user_id_core,kyc_record_count
USR 34110,Arya Issac,XCHXE6719G,6770-6429-4559,1974-12-17 10:47:16,jaipur,Rajasthan,"INR 72,040",Self Employed,03/03/2025,Done,Medium,USR34110,APPROVED,MEDIUM,XCHXE6719G,0,0,677064294559,0,0,0,1974-12-17 10:47:16,0,0,72040.0,0,0,0,2025-03-03 00:00:00,0,0,Jaipur,Rajasthan,Self Employed,ARYA ISSAC,0,0,0,0,0,0,34110,1
USR34113,Harini Natt,GBQQX6481,175958938638,19/09/1969,Ludhiana,Punjab,59236,Unemployed,10-05-2025,APPROVED,High,USR34113,APPROVED,HIGH,GBQQX6481,0,1,175958938638,0,0,0,1969-09-19 00:00:00,0,0,59236.0,0,0,0,2025-05-10 00:00:00,0,0,Ludhiana,Punjab,Unemployed,HARINI NATT,0,0,0,0,0,0,34113,1
USR34115,Gaurika Memon,IKFVT2637D,2669-5031-5848,1962/07/08,kolkata,West Bengal,66121,Gig Worker,26/06/2025 04:19 AM,V,Low,USR34115,APPROVED,LOW,IKFVT2637D,0,0,266950315848,0,0,0,1962-07-08 00:00:00,0,0,66121.0,0,0,0,2025-06-26 04:19:00,0,0,Kolkata,West Bengal,Gig Worker,GAURIKA MEMON,0,0,0,0,0,0,34115,1
USR34116,  Lipika Sahni  ,rmnvo4299d,408064584834,09-Oct-2003,Lucknow,Uttar Pradesh,"₹39,624",Unemployed,12-29-2025,Done,low,USR34116,APPROVED,LOW,RMNVO4299D,0,0,408064584834,0,0,0,2003-10-09 00:00:00,0,0,39624.0,0,0,0,2025-12-29 00:00:00,0,0,Lucknow,Uttar Pradesh,Unemployed,LIPIKA SAHNI,0,1,1,1,1,4,34116,2
USR34118,rishi naidu,AOIYP3655Q,XXXX-XXXX-3319,2002-09-19 18:23:52,Ludhiana,Punjab,"INR 17,315",Gig Worker,19/09/2025,Done,Low,USR34118,APPROVED,LOW,AOIYP3655Q,0,0,XXXXXXXX3319,0,1,0,2002-09-19 18:23:52,0,0,17315.0,0,0,0,2025-09-19 00:00:00,0,0,Ludhiana,Punjab,Gig Worker,RISHI NAIDU,0,0,0,0,0,0,34118,1
usr34119,  Ranbir Kala  ,IQZSQ 0363 Y,243428536956,08-26-1996,LKO,Uttar Pradesh,18206,Freelancer,08-31-2024,V,Unknown,USR34119,APPROVED,UNKNOWN,IQZSQ0363Y,0,0,243428536956,0,0,0,1996-08-26 00:00:00,0,0,18206.0,0,0,0,2024-08-31 00:00:00,0,0,Lucknow,Uttar Pradesh,Freelancer,RANBIR KALA,0,0,0,0,0,0,34119,1
34120,  Nirja Ramanathan  ,GLPGM0428P,1860 6650 2984,10/07/1988 04:10 AM,Kolkata,West Bengal,43.5k,Retired,01-10-2024,Done,Low,34120,APPROVED,LOW,GLPGM0428P,0,0,186066502984,0,0,0,1988-07-10 04:10:00,0,0,43500.0,0,0,0,2024-10-01 00:00:00,0,0,Kolkata,West Bengal,Retired,NIRJA RAMANATHAN,0,0,0,0,0,0,34120,1
USR34126,CharviDhawan,PSCFE5540D,2274-1014-4760,05/05/1979,Lucknow,Uttar Pradesh,41577,Farmer,04/03/2024,VERIFIED,Low,USR34126,APPROVED,LOW,PSCFE5540D,0,0,227410144760,0,0,0,1979-05-05 00:00:00,0,0,41577.0,0,0,0,2024-03-04 00:00:00,0,0,Lucknow,Uttar Pradesh,Farmer,CHARVIDHAWAN,0,0,0,0,0,0,34126,1
usr34130,Ekapad Sachar,ydlpz5639r,340822527316,,Jalandhar,Punjab,31907,Unemployed,02/05/2024,Under Review,Low,USR34130,IN_PROGRESS,LOW,YDLPZ5639R,0,0,340822527316,0,0,0,,1,0,31907.0,0,0,0,2024-05-02 00:00:00,0,0,Jalandhar,Punjab,Unemployed,EKAPAD SACHAR,0,0,0,0,0,0,34130,1
USR34131,Vanya Bir,UZUPV 8041 D,XXXX-XXXX-8274,12/08/1968 09:15 AM,Jalandar,Punjab,"INR 18,314",Salaried,31/01/2026 11:18 AM,APPROVED,LOW,USR34131,APPROVED,LOW,UZUPV8041D,0,0,XXXXXXXX8274,0,1,0,1968-08-12 09:15:00,0,0,18314.0,0,0,0,2026-01-31 11:18:00,0,0,Jalandhar,Punjab,Salaried,VANYA BIR,0,0,0,0,0,0,34131,1
USR34132,Prisha Cherian,MCOAV3162N,290076726076,,amritsar,Punjab,35527,Farmer,24/11/2024 03:00 PM,Reject,low,USR34132,REJECTED,LOW,MCOAV3162N,0,0,290076726076,0,0,0,,1,0,35527.0,0,0,0,2024-11-24 15:00:00,0,0,Amritsar,Punjab,Farmer,PRISHA CHERIAN,0,0,0,0,0,0,34132,1
USR-34134,Chaman Raghavan,UKBAU 6305 J,934086022977,15/02/2005 11:31 AM,Bangalore,Karnataka,45.2k,Salaried,23/03/2026,APPROVED,LOW,USR34134,APPROVED,LOW,UKBAU6305J,0,0,934086022977,0,0,0,2005-02-15 11:31:00,0,0,45200.0,0,0,0,2026-03-23 00:00:00,0,0,Bengaluru,Karnataka,Salaried,CHAMAN RAGHAVAN,1,1,1,1,0,3,34134,2
usr_34136,Ira Grewal,GIZUF4103,7244904595,27-Oct-2005,Bangalore,Karnataka,17549,Gig Worker,11/03/2026,VERIFIED,Medium,USR34136,APPROVED,MEDIUM,GIZUF4103,0,1,7244904595,0,0,1,2005-10-27 00:00:00,0,0,17549.0,0,0,0,2026-03-11 00:00:00,0,0,Bengaluru,Karnataka,Gig Worker,IRA GREWAL,0,0,0,0,0,0,34136,1
USR34137,  Isaiah Kara  ,qlyvy7832m,7860305197453,07/09/1964,Bangalore,Karnataka,"₹28,925",Gig Worker,02-16-2025,APPROVED,Low,USR34137,APPROVED,LOW,QLYVY7832M,0,0,7860305197453,0,0,1,1964-09-07 00:00:00,0,0,28925.0,0,0,0,2025-02-16 00:00:00,0,0,Bengaluru,Karnataka,Gig Worker,ISAIAH KARA,0,0,0,0,0,0,34137,1
USR34145,Bhavika Kannan,RFSCA6867S,1319260190891,22/11/2007 09:03 AM,New Delhi,Delhi,,Student,29/01/2026 05:27 AM,IN_PROGRESS,medium,USR34145,IN_PROGRESS,MEDIUM,RFSCA6867S,0,0,1319260190891,0,0,1,2007-11-22 09:03:00,0,0,,1,0,0,2026-01-29 05:27:00,0,0,Delhi,Delhi,Student,BHAVIKA KANNAN,0,0,0,0,0,0,34145,1
USR-34146,Abdul More,ODCLZ5817D,6112270692780,1999-09-22 05:35:44,jalandhar,Punjab,12.1k,Student,,KYC_DONE,UNKNOWN,USR34146,APPROVED,UNKNOWN,ODCLZ5817D,0,0,6112270692780,0,0,1,1999-09-22 05:35:44,0,0,12100.0,0,0,0,,1,0,Jalandhar,Punjab,Student,ABDUL MORE,0,0,0,0,0,0,34146,1
usr34153,Saanvi Raman,opcij7011v,125466015918,03-Nov-1972,HYDERABAD,Telangana,22906,Gig Worker,2025/12/08,APPROVED,LOW,USR34153,APPROVED,LOW,OPCIJ7011V,0,0,125466015918,0,0,0,1972-11-03 00:00:00,0,0,22906.0,0,0,0,2025-12-08 00:00:00,0,0,Hyderabad,Telangana,Gig Worker,SAANVI RAMAN,0,0,0,0,0,0,34153,1
USR34154,YUG SACHAR,GPRJY-6966-C,,1963-01-10 18:30:30,Poona,Maharashtra,"₹26,386",Retired,01/01/2026,FAILED,LOW,USR34154,REJECTED,LOW,GPRJY6966C,0,0,,1,0,0,1963-01-10 18:30:30,0,0,26386.0,0,0,0,2026-01-01 00:00:00,0,0,Pune,Maharashtra,Retired,YUG SACHAR,0,0,0,0,0,0,34154,1
usr34155,KAVYA WASON,TUHDX 5935 Z,993210839380,,Bangalore,Karnataka,"₹19,290",Farmer,2024-04-18 18:13:47,APPROVED,Low,USR34155,APPROVED,LOW,TUHDX5935Z,0,0,993210839380,0,0,0,,1,0,19290.0,0,0,0,2024-04-18 18:13:47,0,0,Bengaluru,Karnataka,Farmer,KAVYA WASON,0,0,0,0,0,0,34155,1
USR34156,Qushi Korpal,EUKTC0886V,555521190129,10/02/2005,LKO,Uttar Pradesh,100.2k,Student,2024/04/27,V,Low,USR34156,APPROVED,LOW,EUKTC0886V,0,0,555521190129,0,0,0,2005-02-10 00:00:00,0,0,100200.0,0,0,0,2024-04-27 00:00:00,0,0,Lucknow,Uttar Pradesh,Student,QUSHI KORPAL,0,0,0,0,0,0,34156,1
USR34161,Udyati Kar,WUGJW-4155-A,8789 5335 6581,1968/04/19,Kolkata,West Bengal,12.2k,Business Owner,10-Mar-2026,Done,HIGH,USR34161,APPROVED,HIGH,WUGJW4155A,0,0,878953356581,0,0,0,1968-04-19 00:00:00,0,0,12200.0,0,0,0,2026-03-10 00:00:00,0,0,Kolkata,West Bengal,Business Owner,UDYATI KAR,0,1,1,1,1,4,34161,2
USR34164,Anya Chanda,UQFJF2888D,694554233697,04/02/1991,New Delhi,Delhi,"₹54,360",Freelancer,17/09/2025 04:53 PM,Verified,medium,USR34164,APPROVED,MEDIUM,UQFJF2888D,0,0,694554233697,0,0,0,1991-02-04 00:00:00,0,0,54360.0,0,0,0,2025-09-17 16:53:00,0,0,Delhi,Delhi,Freelancer,ANYA CHANDA,0,0,0,0,0,0,34164,1
USR34165,Adweta Kulkarni,SULEG3293I,348696748325,30-Mar-1986,Dilli,Delhi,,Retired,1710556845,Under Review,MEDIUM,USR34165,IN_PROGRESS,MEDIUM,SULEG3293I,0,0,348696748325,0,0,0,1986-03-30 00:00:00,0,0,,1,0,0,2024-03-16 02:40:45,0,0,Delhi,Delhi,Retired,ADWETA KULKARNI,0,0,0,0,0,0,34165,1
34166,Hemani Zacharia,HITUE1648V,XXXX-XXXX-1157,1961-06-01 20:30:29,chennai,Tamil Nadu,26052,Self Employed,16/06/2024,PENDING,Low,34166,PENDING,LOW,HITUE1648V,0,0,XXXXXXXX1157,0,1,0,1961-06-01 20:30:29,0,0,26052.0,0,0,0,2024-06-16 00:00:00,0,0,Chennai,Tamil Nadu,Self Employed,HEMANI ZACHARIA,0,0,0,0,0,0,34166,1
USR-34171,Triya Keer,RMIKK9079Q,969523517234,01-Feb-1960,Dilli,Delhi,-12164,Unemployed,02-19-2026,Done,Low,USR34171,APPROVED,LOW,RMIKK9079Q,0,0,969523517234,0,0,0,1960-02-01 00:00:00,0,0,-12164.0,0,1,0,2026-02-19 00:00:00,0,0,Delhi,Delhi,Unemployed,TRIYA KEER,0,0,0,0,0,0,34171,2
USR34172,  Faras Warrior  ,zwocq9001i,054598187074,10/05/2001 03:54 PM,Mumbay,Maharashtra,"Rs. 14,529",Self Employed,2025/09/16,KYC_DONE,medium,USR34172,APPROVED,MEDIUM,ZWOCQ9001I,0,0,054598187074,0,0,0,2001-05-10 15:54:00,0,0,14529.0,0,0,0,2025-09-16 00:00:00,0,0,Mumbai,Maharashtra,Self Employed,FARAS WARRIOR,0,0,0,0,0,0,34172,1
USR34175,Samesh Sengupta,ORQPN8400H,515405596506,15/08/1967 04:21 AM,ludhiana,Punjab,,Retired,15/01/2026 09:17 PM,Done,low,USR34175,APPROVED,LOW,ORQPN8400H,0,0,515405596506,0,0,0,1967-08-15 04:21:00,0,0,,1,0,0,2026-01-15 21:17:00,0,0,Ludhiana,Punjab,Retired,SAMESH SENGUPTA,0,0,0,0,0,0,34175,2
USR34176,Harini Contractor,TMPTR8445Q,,1992/11/02,kolkata,West Bengal,30714,Unemployed,2024-09-28 18:57:36,Done,MEDIUM,USR34176,APPROVED,MEDIUM,TMPTR8445Q,0,0,,1,0,0,1992-11-02 00:00:00,0,0,30714.0,0,0,0,2024-09-28 18:57:36,0,0,Kolkata,West Bengal,Unemployed,HARINI CONTRACTOR,0,0,0,0,0,0,34176,1
USR 34177,Hemangini Devi,VZDTJ7263N,854658360293,2003/01/05,LKO,Uttar Pradesh,29701,Unemployed,1704597862,Verified,Medium,USR34177,APPROVED,MEDIUM,VZDTJ7263N,0,0,854658360293,0,0,0,2003-01-05 00:00:00,0,0,29701.0,0,0,0,2024-01-07 03:24:22,0,0,Lucknow,Uttar Pradesh,Unemployed,HEMANGINI DEVI,0,0,0,0,0,0,34177,1
USR 34181,chatresh bajaj,PLMZM5711N,862085137900,11-May-2005,amritsar,Punjab,,Unemployed,09-02-2025,Under Review,MEDIUM,USR34181,IN_PROGRESS,MEDIUM,PLMZM5711N,0,0,862085137900,0,0,0,2005-05-11 00:00:00,0,0,,1,0,0,2025-02-09 00:00:00,0,0,Amritsar,Punjab,Unemployed,CHATRESH BAJAJ,0,0,0,0,0,0,34181,1
USR-34183,  Shaurya Nadkarni  ,FANQF3176K,6818178270,1965/09/22,Bombay,Maharashtra,11191,Retired,1714137035,VERIFIED,medium,USR34183,APPROVED,MEDIUM,FANQF3176K,0,0,6818178270,0,0,1,1965-09-22 00:00:00,0,0,11191.0,0,0,0,2024-04-26 13:10:35,0,0,Mumbai,Maharashtra,Retired,SHAURYA NADKARNI,0,0,0,0,0,0,34183,1
USR34186,PETER NAGI,QYQVY3794B,577011096236,14/03/2003 01:46 AM,bengaluru,Karnataka,-14959,Farmer,2025-08-10 16:26:34,APPROVED,MEDIUM,USR34186,APPROVED,MEDIUM,QYQVY3794B,0,0,577011096236,0,0,0,2003-03-14 01:46:00,0,0,-14959.0,0,1,0,2025-08-10 16:26:34,0,0,Bengaluru,Karnataka,Farmer,PETER NAGI,0,0,0,0,0,0,34186,1
USR34188,Ridhi Nair,OHIOT8142U,3865-0974-4705,11/11/1964 03:36 PM,ASR,Punjab,45574,Gig Worker,04-08-2025,APPROVED,Unknown,USR34188,APPROVED,UNKNOWN,OHIOT8142U,0,0,386509744705,0,0,0,1964-11-11 15:36:00,0,0,45574.0,0,0,0,2025-08-04 00:00:00,0,0,Amritsar,Punjab,Gig Worker,RIDHI NAIR,0,1,1,1,1,4,34188,2
USR-34189,Kala Sharaf,BBITX3052,633644732131,,mumbai,Maharashtra,"INR 51,175",Gig Worker,22/12/2024 01:47 AM,APPROVED,low,USR34189,APPROVED,LOW,BBITX3052,0,1,633644732131,0,0,0,,1,0,51175.0,0,0,0,2024-12-22 01:47:00,0,0,Mumbai,Maharashtra,Gig Worker,KALA SHARAF,0,1,1,1,0,3,34189,2
USR 34191,FalanGaba,EFKLH3996O,483805384301,457804300,ludhiana,Punjab,"INR 34,759",Unemployed,09-Dec-2024,V,MEDIUM,USR34191,APPROVED,MEDIUM,EFKLH3996O,0,0,483805384301,0,0,0,1984-07-04 15:51:40,0,0,34759.0,0,0,0,2024-12-09 00:00:00,0,0,Ludhiana,Punjab,Unemployed,FALANGABA,0,0,0,0,0,0,34191,1
USR34192,Qushi Ahuja,EJPYF3240N,7421-7887-3656,06-Apr-1989,Bangalore,Karnataka,9.4k,Farmer,13/01/2026,P,Low,USR34192,PENDING,LOW,EJPYF3240N,0,0,742178873656,0,0,0,1989-04-06 00:00:00,0,0,9400.0,0,0,0,2026-01-13 00:00:00,0,0,Bengaluru,Karnataka,Farmer,QUSHI AHUJA,0,0,0,0,0,0,34192,1
USR34195,Samar Ramachandran,JKAWF8925S,362224524777,943247338,kolkata,West Bengal,"₹32,084",Freelancer,03/09/2024 12:13 AM,Done,medium,USR34195,APPROVED,MEDIUM,JKAWF8925S,0,0,362224524777,0,0,0,1999-11-22 05:08:58,0,0,32084.0,0,0,0,2024-09-03 00:13:00,0,0,Kolkata,West Bengal,Freelancer,SAMAR RAMACHANDRAN,0,0,0,0,0,0,34195,1
USR34197,  Odika Rajagopalan  ,EJEFF4435P,435754383832,08-Feb-1998,mumbai,Maharashtra,49043,Salaried,,Verified,LOW,USR34197,APPROVED,LOW,EJEFF4435P,0,0,435754383832,0,0,0,1998-02-08 00:00:00,0,0,49043.0,0,0,0,,1,0,Mumbai,Maharashtra,Salaried,ODIKA RAJAGOPALAN,0,0,0,0,0,0,34197,1
USR34198,Dhriti Rama,RPAJH2720H,8742-1374-8207,87580033,Hyd,Telangana,"₹33,371",Unemployed,2025-07-26 18:57:13,KYC_DONE,Low,USR34198,APPROVED,LOW,RPAJH2720H,0,0,874213748207,0,0,0,1972-10-10 15:47:13,0,0,33371.0,0,0,0,2025-07-26 18:57:13,0,0,Hyderabad,Telangana,Unemployed,DHRITI RAMA,0,0,0,0,0,0,34198,1
USR34199,Dev Uppa1,OKKOW0947U,8775662659611,10/06/1962,Bangalore,Karnataka,17851,Gig Worker,07/09/2025 07:36 PM,VERIFIED,low,USR34199,APPROVED,LOW,OKKOW0947U,0,0,8775662659611,0,0,1,1962-06-10 00:00:00,0,0,17851.0,0,0,0,2025-09-07 19:36:00,0,0,Bengaluru,Karnataka,Gig Worker,DEV UPPA1,0,0,0,0,0,0,34199,1
USR34202,Samuel Chad,CLIJN3072G,XXXX-XXXX-7278,1968/07/31,lucknow,Uttar Pradesh,"₹18,811",Self Employed,2024-07-04 00:52:26,REJECTED,MEDIUM,USR34202,REJECTED,MEDIUM,CLIJN3072G,0,0,XXXXXXXX7278,0,1,0,1968-07-31 00:00:00,0,0,18811.0,0,0,0,2024-07-04 00:52:26,0,0,Lucknow,Uttar Pradesh,Self Employed,SAMUEL CHAD,0,0,0,0,0,0,34202,1
USR34205,CHARVI BHATNAGAR,WDPGD8320E,309067586948,04-Mar-1978,Jaipur,Rajasthan,23869,Salaried,2025-08-19 10:08:22,Done,Low,USR34205,APPROVED,LOW,WDPGD8320E,0,0,309067586948,0,0,0,1978-03-04 00:00:00,0,0,23869.0,0,0,0,2025-08-19 10:08:22,0,0,Jaipur,Rajasthan,Salaried,CHARVI BHATNAGAR,0,0,0,0,0,0,34205,1
USR34207,Falguni Mistry,WLPQT9142Z,893817889622,22/11/1973,LDH,Punjab,Not Available,Unemployed,,V,high,USR34207,APPROVED,HIGH,WLPQT9142Z,0,0,893817889622,0,0,0,1973-11-22 00:00:00,0,0,,1,0,1,,1,0,Ludhiana,Punjab,Unemployed,FALGUNI MISTRY,0,1,1,0,1,3,34207,2
USR 34209,Mohammed Sem,RWIMI3575H,XXXX-XXXX-7548,11/09/1990,bengaluru,Karnataka,22484,Business Owner,26-Apr-2025,Under Review,Low,USR34209,IN_PROGRESS,LOW,RWIMI3575H,0,0,XXXXXXXX7548,0,1,0,1990-09-11 00:00:00,0,0,22484.0,0,0,0,2025-04-26 00:00:00,0,0,Bengaluru,Karnataka,Business Owner,MOHAMMED SEM,0,0,0,0,0,0,34209,1
USR34211,Orinder Tripathi,,683841331066,1993/01/24,Chennai,Tamil Nadu,,Business Owner,07/02/2026 05:53 AM,Pending,LOW,USR34211,PENDING,LOW,,1,0,683841331066,0,0,0,1993-01-24 00:00:00,0,0,,1,0,0,2026-02-07 05:53:00,0,0,Chennai,Tamil Nadu,Business Owner,ORINDER TRIPATHI,1,1,0,1,1,3,34211,2
USR34214,Abhimanyu Lalla,CTBDG-0607-Q,590992292331,13/04/1965,Amritsar,Punjab,35939,Freelancer,2026/03/04,Done,low,USR34214,APPROVED,LOW,CTBDG0607Q,0,0,590992292331,0,0,0,1965-04-13 00:00:00,0,0,35939.0,0,0,0,2026-03-04 00:00:00,0,0,Amritsar,Punjab,Freelancer,ABHIMANYU LALLA,0,1,1,1,0,3,34214,2
USR-34215,Ekanta Basak,BHDYF1531R,3315 3456 5223,1986-03-26 19:07:21,Poona,Maharashtra,"₹11,743",Freelancer,28/05/2025 07:48 AM,KYC_DONE,LOW,USR34215,APPROVED,LOW,BHDYF1531R,0,0,331534565223,0,0,0,1986-03-26 19:07:21,0,0,11743.0,0,0,0,2025-05-28 07:48:00,0,0,Pune,Maharashtra,Freelancer,EKANTA BASAK,0,0,0,0,0,0,34215,1
USR34217,AviKeer,EORJX2747L,,11/07/1993 06:57 AM,Mumbay,Maharashtra,35030,Student,2024/04/28,Verified,LOW,USR34217,APPROVED,LOW,EORJX2747L,0,0,,1,0,0,1993-07-11 06:57:00,0,0,35030.0,0,0,0,2024-04-28 00:00:00,0,0,Mumbai,Maharashtra,Student,AVIKEER,0,0,0,0,0,0,34217,1
USR34218,Charvi Banerjee,WCUBW 0746 U,8719-7014-2417,17-Jun-1978,Jalandar,Punjab,99305,Freelancer,05/11/2024,Verified,high,USR34218,APPROVED,HIGH,WCUBW0746U,0,0,871970142417,0,0,0,1978-06-17 00:00:00,0,0,99305.0,0,0,0,2024-11-05 00:00:00,0,0,Jalandhar,Punjab,Freelancer,CHARVI BANERJEE,0,0,0,0,0,0,34218,1
34222,Lopa Lata,,752791271596,01-17-1975,Ludhiana,Punjab,67797,Gig Worker,09/07/2024,V,LOW,34222,APPROVED,LOW,,1,0,752791271596,0,0,0,1975-01-17 00:00:00,0,0,67797.0,0,0,0,2024-07-09 00:00:00,0,0,Ludhiana,Punjab,Gig Worker,LOPA LATA,0,0,0,0,0,0,34222,1
USR34223,Sarthak Dugal,JYNTT1500W,160080953288,29/10/1993 04:48 AM,DELHI,Delhi,-22242,Self Employed,2024/06/17,V,Low,USR34223,APPROVED,LOW,JYNTT1500W,0,0,160080953288,0,0,0,1993-10-29 04:48:00,0,0,-22242.0,0,1,0,2024-06-17 00:00:00,0,0,Delhi,Delhi,Self Employed,SARTHAK DUGAL,0,0,0,0,0,0,34223,1
USR34224,Charita Setty,ZDSKB5515,,27-Nov-1981,Poona,Maharashtra,17910,Salaried,1734729876,KYC_DONE,Low,USR34224,APPROVED,LOW,ZDSKB5515,0,1,,1,0,0,1981-11-27 00:00:00,0,0,17910.0,0,0,0,2024-12-20 21:24:36,0,0,Pune,Maharashtra,Salaried,CHARITA SETTY,0,0,0,0,0,0,34224,1
USR34227,Udant Badami,ENUIR3975X,2941-4630-2293,2003-03-05 16:25:54,Jalandar,Punjab,"Rs. 42,024",Self Employed,2025-09-02 11:03:12,APPROVED,high,USR34227,APPROVED,HIGH,ENUIR3975X,0,0,294146302293,0,0,0,2003-03-05 16:25:54,0,0,42024.0,0,0,0,2025-09-02 11:03:12,0,0,Jalandhar,Punjab,Self Employed,UDANT BADAMI,0,0,0,0,0,0,34227,1
USR34229,Warhi Gade,BTMFA5478F,135193475217,,New Delhi,Delhi,42743,Salaried,07/12/2024 05:09 PM,Pending,Medium,USR34229,PENDING,MEDIUM,BTMFA5478F,0,0,135193475217,0,0,0,,1,0,42743.0,0,0,0,2024-12-07 17:09:00,0,0,Delhi,Delhi,Salaried,WARHI GADE,1,1,1,1,0,3,34229,2
USR34230,Mas0n 00mmen,HSTAL0488K,0634-6951-7330,01-Jun-1960,Amritsar,Punjab,37117,Business Owner,12-06-2024,Done,low,USR34230,APPROVED,LOW,HSTAL0488K,0,0,063469517330,0,0,0,1960-06-01 00:00:00,0,0,37117.0,0,0,0,2024-06-12 00:00:00,0,0,Amritsar,Punjab,Business Owner,MAS0N 00MMEN,0,0,0,0,0,0,34230,1
USR34232,Onkar Kohli,GROTD5819M,,1966/10/12,Lucknow,Uttar Pradesh,14682,Salaried,,Done,Low,USR34232,APPROVED,LOW,GROTD5819M,0,0,,1,0,0,1966-10-12 00:00:00,0,0,14682.0,0,0,0,,1,0,Lucknow,Uttar Pradesh,Salaried,ONKAR KOHLI,0,0,0,0,0,0,34232,1
34233,bimala bhattacharyya,SCXHR3514O,243745802381,04/04/1969 03:26 AM,Lucknow,Uttar Pradesh,29227,Retired,2024-11-14 11:13:16,Done,Medium,34233,APPROVED,MEDIUM,SCXHR3514O,0,0,243745802381,0,0,0,1969-04-04 03:26:00,0,0,29227.0,0,0,0,2024-11-14 11:13:16,0,0,Lucknow,Uttar Pradesh,Retired,BIMALA BHATTACHARYYA,0,0,0,0,0,0,34233,2
USR34235,Ekanta Naidu,BEJKA5149M,642201229806,15/02/1969,jalandhar,Punjab,40320,Farmer,13-Jan-2024,V,LOW,USR34235,APPROVED,LOW,BEJKA5149M,0,0,642201229806,0,0,0,1969-02-15 00:00:00,0,0,40320.0,0,0,0,2024-01-13 00:00:00,0,0,Jalandhar,Punjab,Farmer,EKANTA NAIDU,0,0,0,0,0,0,34235,1
USR34236,Rajeshri Master,AEGDZ1212G,3144-9748-9708,09-20-1997,Amritsar,Punjab,50991,Self Employed,12-Dec-2025,V,MEDIUM,USR34236,APPROVED,MEDIUM,AEGDZ1212G,0,0,314497489708,0,0,0,1997-09-20 00:00:00,0,0,50991.0,0,0,0,2025-12-12 00:00:00,0,0,Amritsar,Punjab,Self Employed,RAJESHRI MASTER,0,0,0,0,0,0,34236,1
usr34239,Jacob Nazareth,EKLFU0658W,0310 6349 1405,1987-01-24 18:00:10,lucknow,Uttar Pradesh,20430,Student,26-Oct-2024,Verified,Unknown,USR34239,APPROVED,UNKNOWN,EKLFU0658W,0,0,031063491405,0,0,0,1987-01-24 18:00:10,0,0,20430.0,0,0,0,2024-10-26 00:00:00,0,0,Lucknow,Uttar Pradesh,Student,JACOB NAZARETH,0,0,0,0,0,0,34239,1
USR34244,JACOB RAVEL,,XXXX-XXXX-2948,1974-01-12 01:30:47,Delhi,Delhi,23.7k,Farmer,,REJECTED,High,USR34244,REJECTED,HIGH,,1,0,XXXXXXXX2948,0,1,0,1974-01-12 01:30:47,0,0,23700.0,0,0,0,,1,0,Delhi,Delhi,Farmer,JACOB RAVEL,1,1,1,1,1,4,34244,4
USR-34245,Faras Borra,OWMZO7015S,5980949854814,24/10/1960,Kolkata,West Bengal,36932,Student,26/09/2024,VERIFIED,HIGH,USR34245,APPROVED,HIGH,OWMZO7015S,0,0,5980949854814,0,0,1,1960-10-24 00:00:00,0,0,36932.0,0,0,0,2024-09-26 00:00:00,0,0,Kolkata,West Bengal,Student,FARAS BORRA,0,0,0,0,0,0,34245,1
usr34248,Shivani Palla,FHBED-9887-S,6737713507,1993/11/13,ludhiana,Punjab,"INR 62,380",Retired,31/07/2024,KYC_DONE,LOW,USR34248,APPROVED,LOW,FHBED9887S,0,0,6737713507,0,0,1,1993-11-13 00:00:00,0,0,62380.0,0,0,0,2024-07-31 00:00:00,0,0,Ludhiana,Punjab,Retired,SHIVANI PALLA,0,0,0,0,0,0,34248,1
USR34251,Ayushman Lalla,,005315827974,07-15-1984,Jaipur,Rajasthan,24.9k,Salaried,,Pending,LOW,USR34251,PENDING,LOW,,1,0,005315827974,0,0,0,1984-07-15 00:00:00,0,0,24900.0,0,0,0,,1,0,Jaipur,Rajasthan,Salaried,AYUSHMAN LALLA,0,0,0,0,0,0,34251,1
USR34255,  Krish Mani  ,WSBTZ5706,3044 3132 9824,1983/04/21,Jalandhar,Punjab,6246,Self Employed,2024/08/07,Verified,low,USR34255,APPROVED,LOW,WSBTZ5706,0,1,304431329824,0,0,0,1983-04-21 00:00:00,0,0,6246.0,0,0,0,2024-08-07 00:00:00,0,0,Jalandhar,Punjab,Self Employed,KRISH MANI,0,0,0,0,0,0,34255,1
USR34264,Libni Dash,IGEJL2736,326688443146,1990-07-29 18:55:04,ASR,Punjab,82337,Freelancer,17/02/2025,APPROVED,medium,USR34264,APPROVED,MEDIUM,IGEJL2736,0,1,326688443146,0,0,0,1990-07-29 18:55:04,0,0,82337.0,0,0,0,2025-02-17 00:00:00,0,0,Amritsar,Punjab,Freelancer,LIBNI DASH,0,0,0,0,0,0,34264,1
